algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
0.1,0.6,0.1,30,4,0,0,0,0,28,3,0,0
0.1,0.6,0.1,30,5,0.23,0.23,27.0,31.0,44,1,4.0,31.0
0.1,0.6,0.1,30,6,0,0,0,0,57,3,0,0
0.1,0.6,0.1,30,7,0,0,0,0,43,2,0,0
0.1,0.6,0.1,30,8,0,0,0,0,44,4,0,0
0.1,0.6,0.1,30,9,0,0,0,0,53,2,0,0
0.1,0.6,0.1,30,10,0.71,0.715,27.0,31.0,35,2,4.0,31.0
0.1,0.6,0.1,30,11,0.71,0.715,27.0,31.0,56,2,4.0,31.0
0.1,0.6,0.1,30,12,0,0,0,0,24,2,0,0
0.1,0.6,0.1,30,13,0,0,0,0,46,5,0,0
0.1,0.6,0.1,30,14,0,0,0,0,20,2,0,0
0.1,0.6,0.1,30,15,0,0,0,0,25,1,0,0
0.1,0.6,0.1,30,16,0.531666666667,0.44,24.0,28.0,23,3,4.0,28.0
0.1,0.6,0.1,30,17,0.46,0.46,27.0,31.0,106,2,4.0,31.0
0.1,0.6,0.1,30,18,0.858333333333,0.406666666667,18.0,22.0,56,3,4.0,22.0
0.1,0.6,0.1,30,19,0.695,0.643333333333,21.0,25.0,29,3,4.0,25.0
0.2,0.6,0.2,30,0,0.588333333333,0.223333333333,27.0,31.0,42,3,4.0,31.0
0.2,0.6,0.2,30,1,0.705,0.21,27.0,31.0,71,5,4.0,31.0
0.2,0.6,0.2,30,2,0,0,0,0,34,3,0,0
0.2,0.6,0.2,30,3,0,0,0,0,89,4,0,0
0.2,0.6,0.2,30,4,0,0,0,0,28,3,0,0
0.2,0.6,0.2,30,5,0.11,0.11,27.0,31.0,44,1,4.0,31.0
0.2,0.6,0.2,30,6,0,0,0,0,57,3,0,0
0.2,0.6,0.2,30,7,0.64,0.32,27.0,31.0,43,2,4.0,31.0
0.2,0.6,0.2,30,8,0,0,0,0,44,4,0,0
0.2,0.6,0.2,30,9,0,0,0,0,53,2,0,0
0.2,0.6,0.2,30,10,0.555,0.565,27.0,31.0,35,2,4.0,31.0
0.2,0.6,0.2,30,11,0.618333333333,0.63,27.0,31.0,56,2,4.0,31.0
0.2,0.6,0.2,30,12,0,0,0,0,24,2,0,0
0.2,0.6,0.2,30,13,0,0,0,0,46,5,0,0
0.2,0.6,0.2,30,14,0.688333333333,0.38,19.0,23.0,20,2,4.0,23.0
0.2,0.6,0.2,30,15,0.44,0.44,12.0,16.0,25,1,4.0,16.0
0.2,0.6,0.2,30,16,0,0,0,0,23,3,0,0
0.2,0.6,0.2,30,17,0.315,0.315,27.0,31.0,106,2,4.0,31.0
0.2,0.6,0.2,30,18,0.761666666667,0.38,18.0,22.0,56,3,4.0,22.0
0.2,0.6,0.2,30,19,0.52,0.47,21.0,25.0,29,3,4.0,25.0
uniform,0,0,40,0,0.47,0.163333333333,29.0,35.0,46,3,6.0,35.0
uniform,0,0,40,1,0.58,0.138,31.0,37.0,77,5,6.0,37.0
uniform,0,0,40,2,0.16,0.106666666667,19.0,25.0,34,3,6.0,25.0
uniform,0,0,40,3,0,0,0,0,91,4,0,0
uniform,0,0,40,4,0,0,0,0,30,3,0,0
uniform,0,0,40,5,0.07,0.07,27.0,33.0,49,1,6.0,33.0
uniform,0,0,40,6,0.658333333333,0.46,30.0,36.0,64,3,6.0,36.0
uniform,0,0,40,7,0.49,0.245,25.0,31.0,43,2,6.0,31.0
uniform,0,0,40,8,0,0,0,0,44,4,0,0
uniform,0,0,40,9,0,0,0,0,53,2,0,0
uniform,0,0,40,10,0,0,0,0,35,2,0,0
uniform,0,0,40,11,0.366666666667,0.37,33.0,39.0,64,2,6.0,39.0
uniform,0,0,40,12,0,0,0,0,24,2,0,0
uniform,0,0,40,13,0.655,0.356,31.0,37.0,51,5,6.0,37.0
uniform,0,0,40,14,0.635,0.335,17.0,23.0,20,2,6.0,23.0
uniform,0,0,40,15,0.35,0.35,10.0,16.0,25,1,6.0,16.0
uniform,0,0,40,16,0.35,0.26,22.0,28.0,23,3,6.0,28.0
uniform,0,0,40,17,0.06,0.06,30.0,36.0,118,2,6.0,36.0
uniform,0,0,40,18,0.768333333333,0.303333333333,16.0,22.0,56,3,6.0,22.0
uniform,0,0,40,19,0.19,0.133333333333,19.0,25.0,29,3,6.0,25.0
randomForest,0,0,40,0,0,0,0,0,46,3,0,0
randomForest,0,0,40,1,0.835,0.258,31.0,37.0,77,5,6.0,37.0
randomForest,0,0,40,2,0,0,0,0,34,3,0,0
randomForest,0,0,40,3,0,0,0,0,91,4,0,0
randomForest,0,0,40,4,0,0,0,0,30,3,0,0
randomForest,0,0,40,5,0.07,0.07,27.0,33.0,49,1,6.0,33.0
randomForest,0,0,40,6,0.508333333333,0.346666666667,30.0,36.0,64,3,6.0,36.0
randomForest,0,0,40,7,0,0,0,0,43,2,0,0
randomForest,0,0,40,8,0,0,0,0,44,4,0,0
randomForest,0,0,40,9,0,0,0,0,53,2,0,0
randomForest,0,0,40,10,0,0,0,0,35,2,0,0
randomForest,0,0,40,11,0.65,0.65,33.0,39.0,64,2,6.0,39.0
randomForest,0,0,40,12,0.4,0.3,18.0,24.0,24,2,6.0,24.0
randomForest,0,0,40,13,0,0,0,0,51,5,0,0
randomForest,0,0,40,14,0,0,0,0,20,2,0,0
randomForest,0,0,40,15,0,0,0,0,25,1,0,0
randomForest,0,0,40,16,0,0,0,0,23,3,0,0
randomForest,0,0,40,17,0.01,0.01,30.0,36.0,118,2,6.0,36.0
randomForest,0,0,40,18,0,0,0,0,56,3,0,0
randomForest,0,0,40,19,0.44,0.346666666667,19.0,25.0,29,3,6.0,25.0
0.0,0.6,0.0,40,0,0,0,0,0,46,3,0,0
0.0,0.6,0.0,40,1,0,0,0,0,77,5,0,0
0.0,0.6,0.0,40,2,0,0,0,0,34,3,0,0
0.0,0.6,0.0,40,3,0,0,0,0,91,4,0,0
0.0,0.6,0.0,40,4,0,0,0,0,30,3,0,0
0.0,0.6,0.0,40,5,0,0,0,0,49,1,0,0
0.0,0.6,0.0,40,6,0,0,0,0,64,3,0,0
0.0,0.6,0.0,40,7,0,0,0,0,43,2,0,0
0.0,0.6,0.0,40,8,0,0,0,0,44,4,0,0
0.0,0.6,0.0,40,9,0,0,0,0,53,2,0,0
0.0,0.6,0.0,40,10,0,0,0,0,35,2,0,0
0.0,0.6,0.0,40,11,0,0,0,0,64,2,0,0
0.0,0.6,0.0,40,12,0,0,0,0,24,2,0,0
0.0,0.6,0.0,40,13,0,0,0,0,51,5,0,0
0.0,0.6,0.0,40,14,0,0,0,0,20,2,0,0
0.0,0.6,0.0,40,15,0,0,0,0,25,1,0,0
0.0,0.6,0.0,40,16,0,0,0,0,23,3,0,0
0.0,0.6,0.0,40,17,0,0,0,0,118,2,0,0
0.0,0.6,0.0,40,18,0,0,0,0,56,3,0,0
0.0,0.6,0.0,40,19,0,0,0,0,29,3,0,0
0.1,0.6,0.1,40,0,0,0,0,0,46,3,0,0
0.1,0.6,0.1,40,1,0.85,0.24,31.0,37.0,77,5,6.0,37.0
0.1,0.6,0.1,40,2,0,0,0,0,34,3,0,0
0.1,0.6,0.1,40,3,0,0,0,0,91,4,0,0
0.1,0.6,0.1,40,4,0,0,0,0,30,3,0,0
0.1,0.6,0.1,40,5,0.26,0.26,27.0,33.0,49,1,6.0,33.0
0.1,0.6,0.1,40,6,0,0,0,0,64,3,0,0
0.1,0.6,0.1,40,7,0,0,0,0,43,2,0,0
0.1,0.6,0.1,40,8,0,0,0,0,44,4,0,0
0.1,0.6,0.1,40,9,0,0,0,0,53,2,0,0
0.1,0.6,0.1,40,10,0.695,0.7,26.0,32.0,35,2,6.0,32.0
0.1,0.6,0.1,40,11,0.776666666667,0.78,33.0,39.0,64,2,6.0,39.0
0.1,0.6,0.1,40,12,0,0,0,0,24,2,0,0
0.1,0.6,0.1,40,13,0,0,0,0,51,5,0,0
0.1,0.6,0.1,40,14,0,0,0,0,20,2,0,0
0.1,0.6,0.1,40,15,0,0,0,0,25,1,0,0
0.1,0.6,0.1,40,16,0.515,0.416666666667,22.0,28.0,23,3,6.0,28.0
0.1,0.6,0.1,40,17,0.265,0.265,30.0,36.0,118,2,6.0,36.0
0.1,0.6,0.1,40,18,0.856666666667,0.366666666667,16.0,22.0,56,3,6.0,22.0
0.1,0.6,0.1,40,19,0.478333333333,0.386666666667,19.0,25.0,29,3,6.0,25.0
0.2,0.6,0.2,40,0,0.575,0.223333333333,29.0,35.0,46,3,6.0,35.0
0.2,0.6,0.2,40,1,0.74,0.214,31.0,37.0,77,5,6.0,37.0
0.2,0.6,0.2,40,2,0,0,0,0,34,3,0,0
0.2,0.6,0.2,40,3,0,0,0,0,91,4,0,0
0.2,0.6,0.2,40,4,0,0,0,0,30,3,0,0
0.2,0.6,0.2,40,5,0.14,0.14,27.0,33.0,49,1,6.0,33.0
0.2,0.6,0.2,40,6,0.74,0.533333333333,30.0,36.0,64,3,6.0,36.0
