algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,40,19,0.366666666667,0.115,5.0,11.0,30,4,6.0,11.0
randomForest,0,0,40,0,0,0,0,0,41,1,0,0
randomForest,0,0,40,1,0,0,0,0,24,5,0,0
randomForest,0,0,40,2,0.336666666667,0.11,8.0,14.0,17,5,6.0,14.0
randomForest,0,0,40,3,0,0,0,0,8,4,0,0
randomForest,0,0,40,4,0,0,0,0,17,4,0,0
randomForest,0,0,40,5,0,0,0,0,57,1,0,0
randomForest,0,0,40,6,0.425,0.375,19.0,25.0,79,2,6.0,25.0
randomForest,0,0,40,7,0,0,0,0,24,5,0,0
randomForest,0,0,40,8,0.795,0.795,18.0,24.0,62,2,6.0,24.0
randomForest,0,0,40,9,0.55,0.2,10.0,16.0,19,5,6.0,16.0
randomForest,0,0,40,10,0,0,0,0,38,1,0,0
randomForest,0,0,40,11,0,0,0,0,21,5,0,0
randomForest,0,0,40,12,0,0,0,0,11,5,0,0
randomForest,0,0,40,13,0,0,0,0,30,8,0,0
randomForest,0,0,40,14,0,0,0,0,37,1,0,0
randomForest,0,0,40,15,0.48,0.12,7.0,13.0,22,8,6.0,13.0
randomForest,0,0,40,16,0,0,0,0,27,2,0,0
randomForest,0,0,40,17,0,0,0,0,93,2,0,0
randomForest,0,0,40,18,0,0,0,0,17,6,0,0
randomForest,0,0,40,19,0.475,0.12,5.0,11.0,30,4,6.0,11.0
0.0,0.6,0.0,40,0,0,0,0,0,41,1,0,0
0.0,0.6,0.0,40,1,0,0,0,0,24,5,0,0
0.0,0.6,0.0,40,2,0,0,0,0,17,5,0,0
0.0,0.6,0.0,40,3,0,0,0,0,8,4,0,0
0.0,0.6,0.0,40,4,0,0,0,0,17,4,0,0
0.0,0.6,0.0,40,5,0,0,0,0,57,1,0,0
0.0,0.6,0.0,40,6,0,0,0,0,79,2,0,0
0.0,0.6,0.0,40,7,0,0,0,0,24,5,0,0
0.0,0.6,0.0,40,8,0,0,0,0,62,2,0,0
0.0,0.6,0.0,40,9,0.98,0.306,10.0,16.0,19,5,6.0,16.0
0.0,0.6,0.0,40,10,0,0,0,0,38,1,0,0
0.0,0.6,0.0,40,11,0,0,0,0,21,5,0,0
0.0,0.6,0.0,40,12,0,0,0,0,11,5,0,0
0.0,0.6,0.0,40,13,0.99,0.26375,11.0,17.0,30,8,6.0,17.0
0.0,0.6,0.0,40,14,0,0,0,0,37,1,0,0
0.0,0.6,0.0,40,15,0.97,0.22,7.0,13.0,22,8,6.0,13.0
0.0,0.6,0.0,40,16,0,0,0,0,27,2,0,0
0.0,0.6,0.0,40,17,0,0,0,0,93,2,0,0
0.0,0.6,0.0,40,18,0.99,0.27,9.0,15.0,17,6,6.0,15.0
0.0,0.6,0.0,40,19,0,0,0,0,30,4,0,0
0.1,0.6,0.1,40,0,0.41,0.41,34.0,40.0,41,1,6.0,40.0
0.1,0.6,0.1,40,1,0,0,0,0,24,5,0,0
0.1,0.6,0.1,40,2,0.746666666667,0.196,8.0,14.0,17,5,6.0,14.0
0.1,0.6,0.1,40,3,0,0,0,0,8,4,0,0
0.1,0.6,0.1,40,4,0.793333333333,0.2425,3.0,9.0,17,4,6.0,9.0
0.1,0.6,0.1,40,5,0,0,0,0,57,1,0,0
0.1,0.6,0.1,40,6,0.58,0.43,19.0,25.0,79,2,6.0,25.0
0.1,0.6,0.1,40,7,0.723333333333,0.192,12.0,18.0,24,5,6.0,18.0
0.1,0.6,0.1,40,8,0.628333333333,0.645,18.0,24.0,62,2,6.0,24.0
0.1,0.6,0.1,40,9,0.808333333333,0.284,10.0,16.0,19,5,6.0,16.0
0.1,0.6,0.1,40,10,0,0,0,0,38,1,0,0
