algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,30,6,0,0,0,0,16,3,0,0
uniform,0,0,30,7,0,0,0,0,13,2,0,0
uniform,0,0,30,8,0,0,0,0,20,5,0,0
uniform,0,0,30,9,0,0,0,0,14,3,0,0
uniform,0,0,30,10,0.135,0.09,4.0,31.0,15,3,4.0,31.0
uniform,0,0,30,11,0,0,0,0,12,3,0,0
uniform,0,0,30,12,0,0,0,0,20,3,0,0
uniform,0,0,30,13,0,0,0,0,18,4,0,0
uniform,0,0,30,14,0.96,0.35,2.0,6.0,11,6,4.0,6.0
uniform,0,0,30,15,0.73,0.19,4.0,15.0,16,4,4.0,15.0
uniform,0,0,30,16,0,0,0,0,27,4,0,0
uniform,0,0,30,17,0.755,0.263333333333,3.0,31.0,9,3,4.0,31.0
uniform,0,0,30,18,0,0,0,0,14,4,0,0
uniform,0,0,30,19,0.85,0.34,12.0,31.0,22,5,4.0,31.0
randomForest,0,0,30,0,0.745,0.39,6.0,31.0,39,2,4.0,31.0
randomForest,0,0,30,1,0.88,0.44,2.0,22.0,27,2,4.0,22.0
randomForest,0,0,30,2,0.95,0.196,0.0,14.0,18,5,4.0,14.0
randomForest,0,0,30,3,0.876666666667,0.586666666667,5.0,31.0,15,3,4.0,31.0
randomForest,0,0,30,4,0,0,0,0,68,2,0,0
randomForest,0,0,30,5,0,0,0,0,32,3,0,0
randomForest,0,0,30,6,0,0,0,0,16,3,0,0
randomForest,0,0,30,7,0.97,0.495,0.0,6.0,13,2,4.0,6.0
randomForest,0,0,30,8,0,0,0,0,20,5,0,0
randomForest,0,0,30,9,0.985,0.33,0.0,6.0,14,3,4.0,6.0
randomForest,0,0,30,10,0,0,0,0,15,3,0,0
randomForest,0,0,30,11,0.98,0.326666666667,0.0,8.0,12,3,4.0,8.0
randomForest,0,0,30,12,0.97,0.323333333333,2.0,10.0,20,3,4.0,10.0
randomForest,0,0,30,13,0,0,0,0,18,4,0,0
randomForest,0,0,30,14,0,0,0,0,11,6,0,0
randomForest,0,0,30,15,0.94,0.2375,0.0,15.0,16,4,4.0,15.0
randomForest,0,0,30,16,0.915,0.235,3.0,17.0,27,4,4.0,17.0
randomForest,0,0,30,17,0.985,0.33,0.0,31.0,9,3,4.0,31.0
randomForest,0,0,30,18,0,0,0,0,14,4,0,0
randomForest,0,0,30,19,0.87,0.348,5.0,31.0,22,5,4.0,31.0
0.0,0.6,0.0,30,0,0.84,0.42,1.0,31.0,39,2,4.0,31.0
0.0,0.6,0.0,30,1,0.9,0.45,2.0,22.0,27,2,4.0,22.0
0.0,0.6,0.0,30,2,0.93,0.192,0.0,14.0,18,5,4.0,14.0
0.0,0.6,0.0,30,3,0.925,0.616666666667,0.0,31.0,15,3,4.0,31.0
0.0,0.6,0.0,30,4,0.8,0.4,0.0,22.0,68,2,4.0,22.0
0.0,0.6,0.0,30,5,0.985,0.386666666667,16.0,31.0,32,3,4.0,31.0
0.0,0.6,0.0,30,6,0.965,0.326666666667,0.0,6.0,16,3,4.0,6.0
0.0,0.6,0.0,30,7,0.97,0.495,0.0,6.0,13,2,4.0,6.0
0.0,0.6,0.0,30,8,0.955,0.2,2.0,16.0,20,5,4.0,16.0
0.0,0.6,0.0,30,9,0.975,0.326666666667,0.0,6.0,14,3,4.0,6.0
0.0,0.6,0.0,30,10,0.925,0.623333333333,1.0,31.0,15,3,4.0,31.0
0.0,0.6,0.0,30,11,0.97,0.323333333333,0.0,8.0,12,3,4.0,8.0
0.0,0.6,0.0,30,12,0.96,0.32,2.0,10.0,20,3,4.0,10.0
0.0,0.6,0.0,30,13,0.92,0.4125,1.0,12.0,18,4,4.0,12.0
0.0,0.6,0.0,30,14,0,0,0,0,11,6,0,0
0.0,0.6,0.0,30,15,0.94,0.2375,0.0,15.0,16,4,4.0,15.0
0.0,0.6,0.0,30,16,0.88,0.2375,0.0,17.0,27,4,4.0,17.0
0.0,0.6,0.0,30,17,0.975,0.326666666667,0.0,31.0,9,3,4.0,31.0
0.0,0.6,0.0,30,18,0,0,0,0,14,4,0,0
0.0,0.6,0.0,30,19,0.955,0.382,2.0,31.0,22,5,4.0,31.0
0.1,0.6,0.1,30,0,0,0,0,0,39,2,0,0
0.1,0.6,0.1,30,1,0.89,0.445,4.0,22.0,27,2,4.0,22.0
0.1,0.6,0.1,30,2,0,0,0,0,18,5,0,0
0.1,0.6,0.1,30,3,0.913333333333,0.63,4.0,31.0,15,3,4.0,31.0
0.1,0.6,0.1,30,4,0.73,0.365,4.0,22.0,68,2,4.0,22.0
0.1,0.6,0.1,30,5,0,0,0,0,32,3,0,0
0.1,0.6,0.1,30,6,0,0,0,0,16,3,0,0
0.1,0.6,0.1,30,7,0.85,0.455,2.0,6.0,13,2,4.0,6.0
0.1,0.6,0.1,30,8,0,0,0,0,20,5,0,0
0.1,0.6,0.1,30,9,0.76,0.266666666667,0.0,6.0,14,3,4.0,6.0
0.1,0.6,0.1,30,10,0.721666666667,0.483333333333,7.0,31.0,15,3,4.0,31.0
0.1,0.6,0.1,30,11,0.798333333333,0.293333333333,1.0,8.0,12,3,4.0,8.0
0.1,0.6,0.1,30,12,0.85,0.283333333333,4.0,10.0,20,3,4.0,10.0
0.1,0.6,0.1,30,13,0,0,0,0,18,4,0,0
0.1,0.6,0.1,30,14,0,0,0,0,11,6,0,0
0.1,0.6,0.1,30,15,0.85,0.2275,3.0,15.0,16,4,4.0,15.0
0.1,0.6,0.1,30,16,0,0,0,0,27,4,0,0
0.1,0.6,0.1,30,17,0.77,0.27,0.0,31.0,9,3,4.0,31.0
0.1,0.6,0.1,30,18,0,0,0,0,14,4,0,0
0.1,0.6,0.1,30,19,0.875,0.35,4.0,31.0,22,5,4.0,31.0
0.2,0.6,0.2,30,0,0,0,0,0,39,2,0,0
0.2,0.6,0.2,30,1,0.82,0.41,4.0,22.0,27,2,4.0,22.0
0.2,0.6,0.2,30,2,0,0,0,0,18,5,0,0
0.2,0.6,0.2,30,3,0.848333333333,0.596666666667,7.0,31.0,15,3,4.0,31.0
0.2,0.6,0.2,30,4,0,0,0,0,68,2,0,0
0.2,0.6,0.2,30,5,0,0,0,0,32,3,0,0
0.2,0.6,0.2,30,6,0,0,0,0,16,3,0,0
0.2,0.6,0.2,30,7,0,0,0,0,13,2,0,0
0.2,0.6,0.2,30,8,0,0,0,0,20,5,0,0
0.2,0.6,0.2,30,9,0,0,0,0,14,3,0,0
0.2,0.6,0.2,30,10,0,0,0,0,15,3,0,0
0.2,0.6,0.2,30,11,0,0,0,0,12,3,0,0
0.2,0.6,0.2,30,12,0,0,0,0,20,3,0,0
0.2,0.6,0.2,30,13,0,0,0,0,18,4,0,0
0.2,0.6,0.2,30,14,0,0,0,0,11,6,0,0
0.2,0.6,0.2,30,15,0.788333333333,0.2175,5.0,15.0,16,4,4.0,15.0
0.2,0.6,0.2,30,16,0,0,0,0,27,4,0,0
0.2,0.6,0.2,30,17,0.77,0.28,1.0,31.0,9,3,4.0,31.0
0.2,0.6,0.2,30,18,0,0,0,0,14,4,0,0
0.2,0.6,0.2,30,19,0.895,0.358,6.0,31.0,22,5,4.0,31.0
uniform,0,0,40,0,0,0,0,0,52,2,0,0
uniform,0,0,40,1,0.81,0.405,4.0,22.0,27,2,6.0,22.0
uniform,0,0,40,2,0,0,0,0,18,5,0,0
uniform,0,0,40,3,0.113333333333,0.08,0.0,39.0,15,3,6.0,39.0
uniform,0,0,40,4,0,0,0,0,68,2,0,0
uniform,0,0,40,5,0,0,0,0,32,3,0,0
uniform,0,0,40,6,0,0,0,0,16,3,0,0
